predicted_time,station_name,model_A
2020-06-18 15:10:00,22501 - ThÃ©Ã¢tre,6
2020-06-18 15:10:00,12106 - Gare de Lyon - Roland Barthes,31
2020-06-18 15:10:00,22604 - HÃ´tel de Ville de Fontenay-aux-Roses,4
2020-06-18 15:10:00,12115 - Porte de Vincennes,2
2020-06-18 15:10:00,23008 - HÃ´tel de Ville de Levallois Perret,14
2020-06-18 15:10:00,12128 - Pyramide - Ecole du Breuil,28
2020-06-18 15:10:00,23103 - Manufacture Nationale,21
2020-06-18 15:10:00,12157 - Fabre d'Eglantine - Place de la Nation,3
2020-06-18 15:10:00,24002 - Gare de Courbevoie,7
2020-06-18 15:10:00,13005 - CordeliÃ¨res - Arago,11
2020-06-18 15:10:00,25003 - Henri Ste-Claire DÃ©ville - Paul HÃ©roult,10
2020-06-18 15:10:00,13014 - Gare d'Austerlitz,8
2020-06-18 15:10:00,26005 - HÃ´tel de Ville d'AsniÃ¨res sur Seine,10
2020-06-18 15:10:00,13022 - Butte aux Cailles - Esperance,2
2020-06-18 15:10:00,28001 - Richard Wallace - Place du 8 Mai 1945,18
2020-06-18 15:10:00,13032 - Italie - Jardin Joan Miro,9
2020-06-18 15:10:00,31012 - Place Carnot,11
2020-06-18 15:10:00,13043 - Dunois - Clisson,3
2020-06-18 15:10:00,31022 - Mairie de Montreuil,3
2020-06-18 15:10:00,13051 - Halle Freyssinet - Parvis Alan Turing,20
2020-06-18 15:10:00,31103 - Gare Rosny-Bois-Perrier,22
2020-06-18 15:10:00,13104 - Gare d'Austerlitz - Quai Saint-Bernard,20
2020-06-18 15:10:00,31706 - ChÃ¢teau - RÃ©publique,3
2020-06-18 15:10:00,13118 - Regnault - Patay,49
2020-06-18 15:10:00,32011 - Stade de France,34
2020-06-18 15:10:00,13515 - Auguste Blanqui - GlaciÃ¨re,16
2020-06-18 15:10:00,32019 - Place du 8 mai 1945,19
2020-06-18 15:10:00,14007 - Ferrus - Saint-Jacques,6
2020-06-18 15:10:00,32603 - Calmette,1
2020-06-18 15:10:00,14016 - RenÃ© Coty - Parc Montsouris,2
2020-06-18 15:10:00,33014 - Parc Eli Lotar,11
2020-06-18 15:10:00,14026 - Plantes - Moulin Vert,3
2020-06-18 15:10:00,33103 - Jean JaurÃ¨s - Jules Jacquemin,3
2020-06-18 15:10:00,14036 - Boulard - Daguerre,5
2020-06-18 15:10:00,35007 - Benjamin Delessert - Jean Lolive,6
2020-06-18 15:10:00,14112 - MÃ©chain - Faubourg Saint-Jacques,2
2020-06-18 15:10:00,35015 - AverroÃ¨s - AimÃ© CÃ©saire,11
2020-06-18 15:10:00,14128 - Gergovie - VercingÃ©torix,2
2020-06-18 15:10:00,41202 - Gare Rer de Fontenay sous Bois,15
2020-06-18 15:10:00,14137 - Maurice d'Ocagne - General Maudhuy,8
2020-06-18 15:10:00,41210 - HÃ´tel de ville de Fontenay-sous-Bois,2
2020-06-18 15:10:00,15006 - Cherche-Midi - HÃ´pital Necker,26
2020-06-18 15:10:00,41404 - Carnot - PÃ¢querettes,15
2020-06-18 15:10:00,15017 - Place FalguiÃ¨re,6
2020-06-18 15:10:00,42004 - Westermeyer - Paul Vaillant-Couturier,22
2020-06-18 15:10:00,15025 - Dupleix - du Guesclin,12
2020-06-18 15:10:00,42021 - Raspail - Manufacture des Oeillets,28
2020-06-18 15:10:00,15033 - Place Violet,2
2020-06-18 15:10:00,42205 - Place Aristide Briand,12
2020-06-18 15:10:00,15042 - Henry Farman,15
2020-06-18 15:10:00,42505 - Charles FrÃ©rot - Albert Guilpin,21
2020-06-18 15:10:00,15055 - Vasco de Gama,40
2020-06-18 15:10:00,43003 - HÃ´pital BÃ©gin,19
2020-06-18 15:10:00,15063 - Convention - Saint-Charles,4
2020-06-18 15:10:00,43401 - Gare RER - Canadiens,41
2020-06-18 15:10:00,15102 - Square Bela Bartok,12
2020-06-18 15:10:00,44007 - Camille Groult - Guy MÃ´quet,7
2020-06-18 15:10:00,15110 - Place Robert Guillemard,20
2020-06-18 15:10:00,44016 - Balzac - Olympes de Gouges,7
2020-06-18 15:10:00,15125 - Parc Suzanne Lenglen,44
2020-06-18 15:10:00,45004 - RÃ©publique - Louis Loucheur,24
2020-06-18 15:10:00,15201 - Place AmÃ©dÃ©e Gordini - Lefebvre,0
2020-06-18 15:10:00,1012 - Jean-Jacques Rousseau - Deux Ecus,21
2020-06-18 15:10:00,47005 - Ecole VÃ©tÃ©rinaire,26
2020-06-18 15:10:00,16007 - Longchamp - Place d'IÃ©na,35
2020-06-18 15:10:00,1021 - Halles - Bourdonnais,16
2020-06-18 15:10:00,48007 - Parc DÃ©partemental des Hautes-BruyÃ¨res,10
2020-06-18 15:10:00,16015 - Bassano -  IÃ©na,14
2020-06-18 15:10:00,1117 - Pont Neuf - Rivoli,23
2020-06-18 15:10:00,,40
2020-06-18 15:10:00,16023 - Passy - Place du Costa Rica,7
2020-06-18 15:10:00,2005 - Montmartre - Etienne Marcel,2
2020-06-18 15:10:00,16032 - Eglise d'Auteuil,11
2020-06-18 15:10:00,2015 - Louis le Grand - Italiens,32
2020-06-18 15:10:00,16041 - Versailles - Claude Terrasse,6
2020-06-18 15:10:00,2108 - Vivienne - Montmartre,33
2020-06-18 15:10:00,16105 - Crevaux - Bugeaud,6
2020-06-18 15:10:00,3004 - Place de la RÃ©publique - Temple,4
2020-06-18 15:10:00,16118 - Michel-Ange - Parent de Rosan,2
2020-06-18 15:10:00,3012 - Square Emile - Chautemps,12
2020-06-18 15:10:00,16139 - Suresnes - Muette Ã  Neuilly,0
2020-06-18 15:10:00,4007 - Place de la Bastille - Bourdon,0
2020-06-18 15:10:00,17008 - Porte Pouchet-BessiÃ¨res,5
2020-06-18 15:10:00,4016 - Lobau - HÃ´tel de Ville,35
2020-06-18 15:10:00,17017 - Gare de Pont-Cardinet,5
2020-06-18 15:10:00,4104 - Sebastopol - Rambuteau,14
2020-06-18 15:10:00,17025 - Chazelles - Courcelles,27
2020-06-18 15:10:00,5003 - Le Goff - Gay-Lussac,0
2020-06-18 15:10:00,17033 - Carnot - GÃ©nÃ©ral Lanrezac,0
2020-06-18 15:10:00,5016 - Thouin - Cardinal Lemoine,5
2020-06-18 15:10:00,17043 - Belidor - Gouvion-Saint-Cyr,2
2020-06-18 15:10:00,5027 - Gobelins - Port-Royal,21
2020-06-18 15:10:00,17104 - Jardin Marguerite Long,2
2020-06-18 15:10:00,5105 - Geoffroy-Saint-Hilaire - Saint-Marcel,3
2020-06-18 15:10:00,17117 - Pereire - Saussure,4
2020-06-18 15:10:00,5121 - Square RenÃ© Viviani - Montebello,13
2020-06-18 15:10:00,18003 - CimetiÃ¨re de Montmartre,3
2020-06-18 15:10:00,6005 - Montparnasse -  Square Ozanam,7
2020-06-18 15:10:00,18011 - Pajol - Place Herbert,2
2020-06-18 15:10:00,6014 - Pont de Lodi - Dauphine,11
2020-06-18 15:10:00,18020 - Francoeur - Marcadet,4
2020-06-18 15:10:00,6024 - Saint-Germain-des-PrÃ©s,20
2020-06-18 15:10:00,18028 - Championnet - Vauvenargues,2
2020-06-18 15:10:00,6032 - Sabot - Rennes,21
2020-06-18 15:10:00,18038 - Rond-Point de la Chapelle,19
2020-06-18 15:10:00,7004 - Raspail - Varenne,17
2020-06-18 15:10:00,18047 - St-Ouen - Lamarck,1
2020-06-18 15:10:00,7012 - CitÃ© Vaneau,26
2020-06-18 15:10:00,18112 - Arthur Ranc - HÃ´pital Bichat,3
2020-06-18 15:10:00,7021 - Bosquet - Saint-Dominique,22
2020-06-18 15:10:00,18139 - Poissonniers - Championnet,13
2020-06-18 15:10:00,7110 - Quai Anatole France - MusÃ©e d'Orsay,0
2020-06-18 15:10:00,19005 - Flandre - Riquet,3
2020-06-18 15:10:00,8007 - Rome - Provence,28
2020-06-18 15:10:00,19014 - Lorraine - Jean JaurÃ¨s,2
2020-06-18 15:10:00,8016 - Square Louis XVI,28
2020-06-18 15:10:00,19024 - Botzaris - Parc des Buttes Chaumont,2
2020-06-18 15:10:00,8028 - ArsÃ¨ne Houssaye - Champs-ElysÃ©es,26
2020-06-18 15:10:00,19033 - Cambrai - Benjamin Constant,4
2020-06-18 15:10:00,8037 - Monceau - Malesherbes,27
2020-06-18 15:10:00,19043 - Delphine Seyrig - GÃ©nÃ©ral Leclerc,20
2020-06-18 15:10:00,8049 - Georges V - FranÃ§ois 1er,19
2020-06-18 15:10:00,19108 - Gaston Tessier - Rosa Parks RER,21
2020-06-18 15:10:00,8057 - Hoche - Tilsitt,31
2020-06-18 15:10:00,19118 - Simon Bolivar - Henri Turot,3
2020-06-18 15:10:00,8117 - Place de la Madeleine - Royale,23
2020-06-18 15:10:00,19128 - Quai de l'Oise - Aisne,1
2020-06-18 15:10:00,9008 - Tour d'Auvergne - Rodier,2
2020-06-18 15:10:00,20005 - Reynaldo Hahn - Lagny,9
2020-06-18 15:10:00,9016 - Choron - Martyrs,9
2020-06-18 15:10:00,20013 - Alexandre Dumas - Place de la RÃ©union,2
2020-06-18 15:10:00,9025 - Taitbout - ChÃ¢teaudun,27
2020-06-18 15:10:00,20022 - Porte de Bagnolet,2
2020-06-18 15:10:00,9035 - Gare Saint-Lazare - Place de Budapest,6
2020-06-18 15:10:00,20033 - Etienne Dolet - Place Maurice Chevalier,1
2020-06-18 15:10:00,9106 - Boudreau - Auber,13
2020-06-18 15:10:00,20043 - Charonne - Avron,16
2020-06-18 15:10:00,10001 - RenÃ© Boulanger - Lancry,11
2020-06-18 15:10:00,20106 - Mairie du 20Ã¨me,1
2020-06-18 15:10:00,10011 - Bourse du Travail,12
2020-06-18 15:10:00,20116 - Haies - RÃ©union,0
2020-06-18 15:10:00,10019 - Paradis - Hauteville,24
2020-06-18 15:10:00,20132 - RÃ©union - Avron,4
2020-06-18 15:10:00,10028 - Gare du Nord - Dunkerque,3
2020-06-18 15:10:00,21001 - Transvaal - Charles de Gaulle,24
2020-06-18 15:10:00,10038 - Place du Colonel Fabien,1
2020-06-18 15:10:00,21009 - Le Corbusier - Jean JaurÃ¨s,23
2020-06-18 15:10:00,10113 - Parmentier - HÃ´pital Saint-Louis,4
2020-06-18 15:10:00,21019 - Edouard Vaillant - Paul-Adolphe Souriau,18
2020-06-18 15:10:00,10163 - Gare du Nord - Demarquay,2
2020-06-18 15:10:00,21029 - Cours de l'Ile Seguin - Parc Billancourt,15
2020-06-18 15:10:00,11004 - Charonne - Faubourg Saint-Antoine,31
2020-06-18 15:10:00,21109 - Guichet - Jean JaurÃ¨s,14
2020-06-18 15:10:00,11016 - Philippe-Auguste,3
2020-06-18 15:10:00,21203 - Place Jules Ferry,4
2020-06-18 15:10:00,11024 - Mairie du 11Ã¨me,2
2020-06-18 15:10:00,21216 - Louis Lejeune - BarbÃ¨s,15
2020-06-18 15:10:00,11032 - Jean-Pierre Timbaud - Vaucouleurs,6
2020-06-18 15:10:00,21307 - Victor Cresson - Telles de la Poterie,14
2020-06-18 15:10:00,11040 - Temple - Jean-Pierre Timbaud,7
2020-06-18 15:10:00,21315 - Jules Guesdes - GÃ©nÃ©ral de Gaulle,3
2020-06-18 15:10:00,11101 - Charles Delescluze,14
2020-06-18 15:10:00,21505 - Ã‰douard Vaillant - Place Jean JaurÃ¨s,1
2020-06-18 15:10:00,11111 - LÃ©on Frot - Charonne,1
2020-06-18 15:10:00,21707 - Square Etienne Jarousse,9
2020-06-18 15:10:00,12004 - TraversiÃ¨re - Ledru-Rollin,26
2020-06-18 15:10:00,22003 - Beffroy,21
2020-06-18 15:10:00,12013 - Montgallet - Reuilly,5
2020-06-18 15:10:00,22013 - Mairie de Neuilly sur Seine,7
2020-06-18 15:10:00,12024 - Gare de Bercy,14
2020-06-18 15:10:00,22202 - Jean Marin Naudin - Stalingrad,6
2020-06-18 15:10:00,12033 - FranÃ§ois Truffaut - Saint Emilion,34
2020-06-18 15:10:00,22403 - Pierre Brossolette - Adolphe Pinard,6
2020-06-18 15:10:00,12041 - Bois de Vincennes,21
2020-06-18 15:10:00,22504 - ChÃ¢teau - RÃ©publique,5
2020-06-18 15:10:00,12109 - Mairie du 12Ã¨me,3
2020-06-18 15:10:00,23003 - PrÃ©sident Wilson - Baudin,21
2020-06-18 15:10:00,12122 - Bois de Vincennes - Polygone,5
2020-06-18 15:10:00,23011 - Bineau - Louise Michel,19
2020-06-18 15:10:00,12151 - Gare de Lyon - Place Louis Armand,53
2020-06-18 15:10:00,23303 - Gare de Robinson,9
2020-06-18 15:10:00,12164 - Stade Pershing,0
2020-06-18 15:10:00,24005 - Edith Cavell - Volta,15
2020-06-18 15:10:00,13008 - Place d'Italie - Soeur Rosalie,14
2020-06-18 15:10:00,25006 - Place Nelson Mandela,9
2020-06-18 15:10:00,13017 - Nationale - Vincent Auriol,1
2020-06-18 15:10:00,27001 - Square Victor Basch,14
2020-06-18 15:10:00,13025 - Place de Rungis,7
2020-06-18 15:10:00,31005 - Square Denise Buisson,2
2020-06-18 15:10:00,13036 - Olympiades,5
2020-06-18 15:10:00,31017 - Jean Moulin - Paul Doumer,2
2020-06-18 15:10:00,13046 - EugÃ¨ne OudinÃ© - Dessous Des Berges,17
2020-06-18 15:10:00,31025 - Paul Signac - Aristide Briand,2
2020-06-18 15:10:00,13054 - Pau Casals - Neuve Tolbiac,41
2020-06-18 15:10:00,31701 - Mairie de Bagnolet,1
2020-06-18 15:10:00,13110 - Moulin de la Pointe,3
2020-06-18 15:10:00,31709 - Place de la FraternitÃ©,1
2020-06-18 15:10:00,13122 - Parc de Choisy,3
2020-06-18 15:10:00,32014 - Place du Cornillon - Stade de France,10
2020-06-18 15:10:00,14002 - Edgar Quinet - Raspail,3
2020-06-18 15:10:00,32301 - Mairie de Romainville,0
2020-06-18 15:10:00,14010 - Jean Moulin - Place Victor et HÃ©lÃ¨ne Basch,2
2020-06-18 15:10:00,33003 - Bordier - FÃ©lix Faure,7
2020-06-18 15:10:00,14020 - CimetiÃ¨re de Montrouge,3
2020-06-18 15:10:00,33017 - Anatole France - President Roosevelt,3
2020-06-18 15:10:00,14030 - Pernety - Raymond Losserand,3
2020-06-18 15:10:00,35002 - Jean JaurÃ¨s - Presles,4
2020-06-18 15:10:00,14104 - Boyer-Barret - Raymond Losserand,4
2020-06-18 15:10:00,35010 - Hoche - Jean Lolive,7
2020-06-18 15:10:00,14117 - Gare Montparnasse - RenÃ© Mouchotte,5
2020-06-18 15:10:00,35019 - Anatole France - Jean Lolive,13
2020-06-18 15:10:00,14132 - BÃ©zout - GÃ©nÃ©ral Leclerc,3
2020-06-18 15:10:00,41205 - MarÃ©chal Joffre - Verdun,2
2020-06-18 15:10:00,15001 - Gare Montparnasse - ArrivÃ©e,36
2020-06-18 15:10:00,41302 - Charles de Gaulle - BeautÃ©,13
2020-06-18 15:10:00,15010 - Square Cambronne,35
2020-06-18 15:10:00,41602 - Place Charles Digeon,2
2020-06-18 15:10:00,15020 - Mairie du 15Ã¨me,2
2020-06-18 15:10:00,42014 - Place Marcel Cachin,21
2020-06-18 15:10:00,15028 - Grenelle - Dr Finlay,55
2020-06-18 15:10:00,42024 - Danielle Casanova - Ledru-Rollin,13
2020-06-18 15:10:00,15036 - Croix Nivert - Square Saint-Lambert,18
2020-06-18 15:10:00,42301 - Gare Arcueil - Cachan,16
2020-06-18 15:10:00,15045 - Porte de la Plaine,5
2020-06-18 15:10:00,15049 - Porte de Versailles,3
2020-06-18 15:10:00,42704 - Mairie du Kremlin-BicÃªtre,18
2020-06-18 15:10:00,15058 - Place du Moulin de Javel,38
2020-06-18 15:10:00,43006 - Vignerons - Minimes,11
2020-06-18 15:10:00,15068 - GÃ©nÃ©ral Martial Valin - Pont du Garigliano,15
2020-06-18 15:10:00,44002 - Paul Vaillant-Couturier - Gare RER,5
2020-06-18 15:10:00,15105 - FÃ©dÃ©ration - Suffren,5
2020-06-18 15:10:00,44010 - 8 Mai 1945 - 10 Juillet 1940,0
2020-06-18 15:10:00,15113 - Arsonval - FalguiÃ¨re,3
2020-06-18 15:10:00,44102 - Verdun - Adrien Damalix,13
2020-06-18 15:10:00,15128 - Cadix - Hameau,11
2020-06-18 15:10:00,1002 - Victoria - Place du Chatelet,20
2020-06-18 15:10:00,46003 - Conservatoire de Musique,18
2020-06-18 15:10:00,16002 - PergolÃ¨se - Malakoff,1
2020-06-18 15:10:00,1015 - Place AndrÃ© Malraux,17
2020-06-18 15:10:00,48002 - LCL Campus - Place Oscar Niemeyer,4
2020-06-18 15:10:00,16010 - Belles Feuilles - Place de Mexico,4
2020-06-18 15:10:00,1024 - CoquilliÃ¨re - Louvre,18
2020-06-18 15:10:00,48010 - Karl Marx,2
2020-06-18 15:10:00,16018 - Flandrin - Henri Martin,3
2020-06-18 15:10:00,1122 - Pont-Neuf - Quai du Louvre,0
2020-06-18 15:10:00,16026 - Ranelagh - Mozart,5
2020-06-18 15:10:00,2009 - Filles Saint-Thomas - Place de la Bourse,49
2020-06-18 15:10:00,16036 - Porte Molitor,51
2020-06-18 15:10:00,2020 - Danielle Casanova - OpÃ©ra,18
2020-06-18 15:10:00,16044 - Porte de Saint Cloud - Parc des Princes,15
2020-06-18 15:10:00,2111 - Chabanais - Petits Champs,0
2020-06-18 15:10:00,16110 - Octave Feuillet - AlbÃ©ric Magnard,1
2020-06-18 15:10:00,3007 - Archives - Pastourelle,10
2020-06-18 15:10:00,16123 - Mahatma Gandhi,2
2020-06-18 15:10:00,4001 - Arcole - Notre-Dame,18
2020-06-18 15:10:00,17003 - Jacques Kellner - Saint-Ouen,6
2020-06-18 15:10:00,4011 - HÃ´tel de Ville - Pont-Marie,1
2020-06-18 15:10:00,17011 - Fragonard - Porte de Clichy,23
2020-06-18 15:10:00,4019 - CloÃ®tre Saint-Merri - Renard,24
2020-06-18 15:10:00,17020 - Jouffroy d'Abbans - Malesherbes,1
2020-06-18 15:10:00,4109 - Mornay - Sully,6
2020-06-18 15:10:00,17028 - Reims - Raymond Pitet,3
2020-06-18 15:10:00,5006 - Saint-Jacques - Soufflot,1
2020-06-18 15:10:00,17038 - Grande ArmÃ©e - Brunel,29
2020-06-18 15:10:00,5020 - Institut du Monde Arabe - Saint-Germain,18
2020-06-18 15:10:00,17046 - Mac-Mahon - Brey,5
2020-06-18 15:10:00,5030 - Sorbonne - Ecoles,14
2020-06-18 15:10:00,17107 - Berthier - Place Stuart Merril,9
2020-06-18 15:10:00,5110 - LacÃ©pÃ¨de - Monge,4
2020-06-18 15:10:00,17122 - Bridaine - LamandÃ©,1
2020-06-18 15:10:00,5124 - Ulm - Louis Thuillier,4
2020-06-18 15:10:00,18006 - Square Louise Michel,1
2020-06-18 15:10:00,6008 - Assas - Luxembourg,7
2020-06-18 15:10:00,18015 - Custine - Ramey,4
2020-06-18 15:10:00,6017 - SÃ©nat - CondÃ©,26
2020-06-18 15:10:00,18023 - Ordener - Poissonniers,1
2020-06-18 15:10:00,6027 - Blaise-Desgoffe - Vaugirard,12
2020-06-18 15:10:00,18031 - Place Albert Kahn,5
2020-06-18 15:10:00,6107 - Place Alphonse Deville,20
2020-06-18 15:10:00,18042 - Place Pigalle,3
2020-06-18 15:10:00,7007 - MusÃ©e d'Orsay,43
2020-06-18 15:10:00,18107 - Chartres - La CharbonniÃ¨re,1
2020-06-18 15:10:00,7015 - Varenne,42
2020-06-18 15:10:00,18134 - Ney - Porte de Clignancourt,4
2020-06-18 15:10:00,7025 - Octave GrÃ©ard - Tour Eiffel,24
2020-06-18 15:10:00,18142 - Jessaint - Marx Dormoy,3
2020-06-18 15:10:00,7113 - Berges de Seine - MusÃ©e d'Orsay,0
2020-06-18 15:10:00,19008 - Flandre - Alphonse Karr,1
2020-06-18 15:10:00,8010 - LiÃ¨ge - Moscou,3
2020-06-18 15:10:00,19018 - CitÃ© de la Musique,0
2020-06-18 15:10:00,8019 - Naples - Rome,5
2020-06-18 15:10:00,19027 - Serrurier,0
2020-06-18 15:10:00,8032 - Matignon - Faubourg Saint-HonorÃ©,33
2020-06-18 15:10:00,19037 - Belleville - Porte des Lilas,0
2020-06-18 15:10:00,8040 - Pierre Charron - Champs-ElysÃ©es,30
2020-06-18 15:10:00,19046 - Porte de Pantin,3
2020-06-18 15:10:00,8052 - Balzac - Champs ElysÃ©es,26
2020-06-18 15:10:00,19111 - Cesaria Evora - Rosa Parks,26
2020-06-18 15:10:00,8103 - Artois - Berri,23
2020-06-18 15:10:00,19121 - Belleville -  PrÃ© Saint-Gervais,0
2020-06-18 15:10:00,9002 - Abbeville - Faubourg PoissonniÃ¨re,2
2020-06-18 15:10:00,19201 - Petit - Georges Thill,3
2020-06-18 15:10:00,9011 - Geoffroy - Marie,13
2020-06-18 15:10:00,20008 - PyrÃ©nÃ©es - Avron,3
2020-06-18 15:10:00,9020 - Toudouze - Clauzel,7
2020-06-18 15:10:00,20016 - PyrÃ©nÃ©es - MaraÃ®chers,2
2020-06-18 15:10:00,9028 - Moncey - Blanche,8
2020-06-18 15:10:00,20026 - Gambetta - HÃ´pital Tenon,3
2020-06-18 15:10:00,9038 - Douai - Bruxelles,1
2020-06-18 15:10:00,20036 - MÃ©nilmontant - Pelleport,1
2020-06-18 15:10:00,9114 - Faubourg PoissonniÃ¨re - Dunkerque,0
2020-06-18 15:10:00,20047 - Cours de Vincennes - Davout,2
2020-06-18 15:10:00,10005 - Petites Ecuries - Faubourg PoissonniÃ¨re,11
2020-06-18 15:10:00,20110 - Gambetta - Tourelles,0
2020-06-18 15:10:00,10014 - Marseille - Beaurepaire,1
2020-06-18 15:10:00,20119 - Square des Saint-Simoniens,2
2020-06-18 15:10:00,10023 - Gare de l'Est - Verdun,1
2020-06-18 15:10:00,20137 - BorrÃ©go - Gambetta,0
2020-06-18 15:10:00,10032 - Claude Vellefaux - HÃ´pital Saint-Louis,1
2020-06-18 15:10:00,21004 - Jean JaurÃ¨s - Reine,20
2020-06-18 15:10:00,10042 - Enghien - Faubourg PoissonniÃ¨re,4
2020-06-18 15:10:00,21013 - Pierre Grenier - Pont de Billancourt,7
2020-06-18 15:10:00,10151 - Gare du Nord - Faubourg Saint-Denis,6
2020-06-18 15:10:00,21023 - Ancienne Mairie - AndrÃ© Morizet,19
2020-06-18 15:10:00,10166 - Strasbourg - Saint-Denis,9
2020-06-18 15:10:00,21032 - SÃ¨vres-Gallieni,11
2020-06-18 15:10:00,11009 - Boulets - Voltaire,7
2020-06-18 15:10:00,21112 - Claude Debussy - Marc Bloch,23
2020-06-18 15:10:00,11019 - Charonne - Philippe-Auguste,3
2020-06-18 15:10:00,21207 - Verdier - RÃ©publique,2
2020-06-18 15:10:00,11027 - Saint-Ambroise - Parmentier,3
2020-06-18 15:10:00,21301 - Saint-Vincent - Verdun,15
2020-06-18 15:10:00,11035 - Parmentier - Abel rabaud,6
2020-06-18 15:10:00,21310 - KlÃ©ber - Gouverneur GÃ©nÃ©ral EbouÃ©,18
2020-06-18 15:10:00,11043 - Place Pasdeloup,17
2020-06-18 15:10:00,21401 - Mairie de Clamart,4
2020-06-18 15:10:00,11104 - Charonne - Robert et Sonia Delauney,2
2020-06-18 15:10:00,21701 - Larmeroux - Baudelaire,0
2020-06-18 15:10:00,11114 - Ledru-Rollin - Charonne,10
2020-06-18 15:10:00,21952 - Place Tony de Graaff,22
2020-06-18 15:10:00,12007 - Gare de Lyon - Chalon,30
2020-06-18 15:10:00,22007 - Commandant Charcot - Bretteville,12
2020-06-18 15:10:00,12017 - Saint-MandÃ© - Docteur Arnold Netter,6
2020-06-18 15:10:00,22016 - Charles de Gaulle - Sablonville,3
2020-06-18 15:10:00,12028 - Vivaldi - Antoine-Julien HÃ©nard,8
2020-06-18 15:10:00,22207 - Rond-point du Dr Albert Schweitzer,21
2020-06-18 15:10:00,12036 - Reuilly - Place Felix Eboue,3
2020-06-18 15:10:00,22408 - Place du 14 Juillet,1
2020-06-18 15:10:00,12102 - Bercy - TraversiÃ©re,27
2020-06-18 15:10:00,22601 - Marx Dormoy - ChÃ¢teau Sainte-Barbe,16
2020-06-18 15:10:00,12113 - Cardinal Lavigerie,4
2020-06-18 15:10:00,23006 - Jules Guesde - Alsace,20
2020-06-18 15:10:00,12126 - Gravelle - Route du Bac,6
2020-06-18 15:10:00,23101 - Grande Rue - Europe,3
2020-06-18 15:10:00,12155 - Rottembourg - GÃ©nÃ©ral Michel Bizot,7
2020-06-18 15:10:00,23703 - Gare de Chaville Rive Gauche,1
2020-06-18 15:10:00,13001 - Port-Royal - HÃ´pital du Val-de-GrÃ¢ce,1
2020-06-18 15:10:00,25001 - Colmar - Victor Hugo,11
2020-06-18 15:10:00,13011 - HÃ´pital - Campo-Formio,2
2020-06-18 15:10:00,26003 - Argenteuil - Voltaire,8
2020-06-18 15:10:00,13020 - Paul Klee - Place Augusta Holmes,32
2020-06-18 15:10:00,27005 - Gare du Stade,13
2020-06-18 15:10:00,13028 - GouthiÃ¨re - Poterne des Peupliers,15
2020-06-18 15:10:00,31009 - Place Du GÃ©nÃ©ral De Gaulle,6
2020-06-18 15:10:00,13039 - Ivry - Simone Weil,4
2020-06-18 15:10:00,31020 - RÃ©sistance - Parmentier,9
2020-06-18 15:10:00,13049 - Vincent Auriol - Louise Weiss,22
2020-06-18 15:10:00,31101 - Jules Guesde - Laennec,6
2020-06-18 15:10:00,13102 - PitiÃ©-SalpÃªtriÃ¨re,38
2020-06-18 15:10:00,31704 - Jeanne Hornet - Girardot,4
2020-06-18 15:10:00,13116 - Place du Docteur Yersin,22
2020-06-18 15:10:00,32004 - Wilson - Landy,11
2020-06-18 15:10:00,13126 - Place Nationale - ChÃ¢teau-des-Rentiers,1
2020-06-18 15:10:00,32017 - Basilique,0
2020-06-18 15:10:00,14005 - RenÃ© Coty - Place Denfert-Rochereau,10
2020-06-18 15:10:00,32601 - Porte des Lilas - Faidherbe,1
2020-06-18 15:10:00,14013 - Liard - Amiral Mouchez,13
2020-06-18 15:10:00,33009 - FÃ©lix Faure - Sadi Carnot,18
2020-06-18 15:10:00,14023 - Adolphe Pinard - Victor Hugo,3
2020-06-18 15:10:00,33020 - Waldeck Rochet - Germaine Tillon,13
2020-06-18 15:10:00,14034 - Ouest - ChÃ¢teau,1
2020-06-18 15:10:00,35005 - Quai de l'Aisne - GÃ©nÃ©ral Leclerc,6
2020-06-18 15:10:00,14110 - AbbÃ© Carton - Plantes,4
2020-06-18 15:10:00,35013 - Guillaume Tell - Parc Henri Barbusse,7
2020-06-18 15:10:00,14125 - Dareau - Broussais,5
2020-06-18 15:10:00,41102 - Gare de Laplace,9
2020-06-18 15:10:00,14135 - Jourdan - CitÃ© Universitaire,5
2020-06-18 15:10:00,41208 - Alouettes - MarÃ©chal de Lattre de Tassigny,4
2020-06-18 15:10:00,15004 - Vaugirard - Pasteur,21
2020-06-18 15:10:00,41402 - Victor Hugo - Ecoles,10
2020-06-18 15:10:00,15013 - Volontaire - Lecourbe,11
2020-06-18 15:10:00,41606 - Pasteur - Gambetta,15
2020-06-18 15:10:00,15023 - La Motte-Picquet - Grenelle,5
2020-06-18 15:10:00,42018 - AmÃ©dÃ©e Huon - Fort d'Ivry,4
2020-06-18 15:10:00,15031 - ThÃ©Ã¢tre - Lourmel,8
